Original_Index,Head,Tail,True_Relation,Model_Raw_Output,Parsed_Prediction
2725,/m/0241y7,/m/015h31,/film/film/other_crew./film/film_crew_gig/film_crew_role,**Predicted Relation:** /film/film/other_crew./film/film_crew_gig/film_crew_role,/film/film/other_crew./film/film_crew_gig/film_crew_role
2726,/m/03bwzr4,/m/0bthb,/education/educational_degree/people_with_this_degree./education/education/institution,**Predicted Relation:** /education/educational_institution/students_graduates./education/education/major_field_of_study,/education/educational_institution/students_graduates./education/education/major_field_of_study
2727,/m/03hkv_r,/m/083shs,/award/award_category/nominees./award/award_nomination/nominated_for,**Predicted Relation:** /award/award_winning_work/awards_won./award/award_honor/award_winner,/award/award_winning_work/awards_won./award/award_honor/award_winner
2728,/m/0fnmz,/m/0g4gr,/education/educational_institution/students_graduates./education/education/major_field_of_study,**Predicted Relation:** /education/educational_institution/students_graduates./education/education/major_field_of_study,/education/educational_institution/students_graduates./education/education/major_field_of_study
2729,/m/04bd8y,/m/09c7w0,/people/person/nationality,**Predicted Relation:** /people/person/places_lived./people/place_lived/location,/people/person/places_lived./people/place_lived/location
2730,/m/033jj1,/m/05zppz,/people/person/gender,**Predicted Relation:** /people/person/gender,/people/person/gender
2731,/m/01mxt_,/m/02hrh1q,/people/person/profession,**Predicted Relation:** /people/person/profession,/people/person/profession
2732,/m/059y0,/m/06crk,/influence/influence_node/peers./influence/peer_relationship/peers,**Predicted Relation:** /people/person/profession,/people/person/profession
2733,/m/02bqm0,/m/081mh,/government/legislative_session/members./government/government_position_held/district_represented,**Predicted Relation:** /government/legislative_session/members./government/government_position_held/district_represented,/government/legislative_session/members./government/government_position_held/district_represented
2734,/m/0bynt,/m/0154j,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,**Predicted Relation:** /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/country,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/country
2735,/m/02rxbmt,/m/0gqzz,/award/award_nominee/award_nominations./award/award_nomination/award,**Predicted Relation:** /award/award_nominee/award_nominations./award/award_nomination/award,/award/award_nominee/award_nominations./award/award_nomination/award
2736,/m/0dq9wx,/m/0kyk,/people/person/profession,**Predicted Relation:** /people/person/profession,/people/person/profession
2737,/m/0b_6h7,/m/026wlnm,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,**Predicted Relation:** /base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team
2738,/m/054k_8,/m/01d_h8,/people/person/profession,**Predicted Relation:** /people/person/profession,/people/person/profession
2739,/m/032clf,/m/035qy,/film/film/release_date_s./film/film_regional_release_date/film_release_region,**Predicted Relation:** /film/film/country,/film/film/country
2740,/m/069q4f,/m/02h40lc,/film/film/language,**Predicted Relation:** /film/film/language,/film/film/language
2741,/m/05h43ls,/m/02r96rf,/film/film/other_crew./film/film_crew_gig/film_crew_role,**Predicted Relation:** /film/film/other_crew./film/film_crew_gig/film_crew_role,/film/film/other_crew./film/film_crew_gig/film_crew_role
2742,/m/0fzyg,/m/018js4,/film/film_subject/films,**Predicted Relation:** /film/film_subject/films,/film/film_subject/films
2743,/m/0cwx_,/m/04m8fy,/education/university/fraternities_and_sororities,**Predicted Relation:** /education/university/fraternities_and_sororities,/education/university/fraternities_and_sororities
2744,/m/07sbbz2,/m/01vsyg9,/music/genre/artists,**Predicted Relation:** /music/genre/artists,/music/genre/artists
2745,/m/060bp,/m/0169t,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,**Predicted Relation:** /government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office
2746,/m/049w1q,/m/059j2,/film/film/release_date_s./film/film_regional_release_date/film_release_region,**Predicted Relation:** /film/film/country,/film/film/country
2747,/m/018y2s,/m/013w8y,/music/group_member/membership./music/group_membership/group,**Predicted Relation:** /music/group_member/membership./music/group_membership/group,/music/group_member/membership./music/group_membership/group
2748,/m/0p8jf,/m/07w21,/influence/influence_node/influenced_by,**Predicted Relation:** /influence/influence_node/influenced_by,/influence/influence_node/influenced_by
2749,/m/090gpr,/m/03gjzk,/people/person/profession,**Predicted Relation:** /tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type
2750,/m/0dmtp,/m/03w5xm,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category,**Predicted Relation:** /base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category
2751,/m/03qjg,/m/01tw31,/music/instrument/instrumentalists,**Predicted Relation:** /music/instrument/instrumentalists,/music/instrument/instrumentalists
2752,/m/0vhm,/m/095bb,/tv/tv_program/genre,**Predicted Relation:** /tv/tv_program/genre,/tv/tv_program/genre
2753,/m/07_m2,/m/05zppz,/people/person/gender,**Predicted Relation:** /people/person/gender,/people/person/gender
2754,/m/0bq3x,/m/033qdy,/film/film_subject/films,**Predicted Relation:** /film/film_subject/films,/film/film_subject/films
2755,/m/05c5z8j,/m/029j_,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,**Predicted Relation:** /film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium
2756,/m/019v9k,/m/01nm8w,/education/educational_degree/people_with_this_degree./education/education/institution,**Predicted Relation:** /education/educational_degree/people_with_this_degree./education/education/institution,/education/educational_degree/people_with_this_degree./education/education/institution
2757,/m/06qd3,/m/0ldqf,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,**Predicted Relation:** /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
2758,/m/09n5t_,/m/015cxv,/music/genre/artists,**Predicted Relation:** /music/genre/artists,/music/genre/artists
2759,/m/01pk3z,/m/0h1cdwq,/film/actor/film./film/performance/film,**Predicted Relation:** /film/actor/film./film/performance/film,/film/actor/film./film/performance/film
2760,/m/07cyl,/m/02vs3x5,/film/film/other_crew./film/film_crew_gig/film_crew_role,**Predicted Relation:** /film/film/other_crew./film/film_crew_gig/film_crew_role,/film/film/other_crew./film/film_crew_gig/film_crew_role
2761,/m/0jgd,/m/0l6mp,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,**Predicted Relation:** /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics
2762,/m/027c95y,/m/046qq,/award/award_category/winners./award/award_honor/award_winner,**Predicted Relation:** /award/award_category/winners./award/award_honor/award_winner,/award/award_category/winners./award/award_honor/award_winner
2763,/m/0lrh,/m/03jxw,/influence/influence_node/influenced_by,**Predicted Relation:** /influence/influence_node/influenced_by,/influence/influence_node/influenced_by
2764,/m/0x67,/m/03f5spx,/people/ethnicity/people,**Predicted Relation:** /people/ethnicity/people,/people/ethnicity/people
2765,/m/03bggl,/m/01wb95,/film/actor/film./film/performance/film,**Predicted Relation:** /film/actor/film./film/performance/film,/film/actor/film./film/performance/film
2766,/m/02tqm5,/m/0chghy,/film/film/country,**Predicted Relation:** /film/film/country,/film/film/country
2767,/m/0fpv_3_,/m/0345h,/film/film/release_date_s./film/film_regional_release_date/film_release_region,**Predicted Relation:** /film/film/release_date_s./film/film_regional_release_date/film_release_region,/film/film/release_date_s./film/film_regional_release_date/film_release_region
2768,/m/025n07,/m/05_pkf,/film/film/music,**Predicted Relation:** /film/film/music,/film/film/music
2769,/m/0g72r,/m/09c7w0,/people/person/nationality,**Predicted Relation:** /people/person/nationality,/people/person/nationality
2770,/m/07w4j,/m/0dgskx,/education/educational_institution/students_graduates./education/education/student,**Predicted Relation:** /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor
2771,/m/0k2sk,/m/07ssc,/film/film/distributors./film/film_film_distributor_relationship/region,**Predicted Relation:** /film/film/country,/film/film/country
2772,/m/07b1gq,/m/06ybb1,/award/award_winning_work/awards_won./award/award_honor/honored_for,**Predicted Relation:** /award/award_winning_work/awards_won./award/award_honor/award_winner,/award/award_winning_work/awards_won./award/award_honor/award_winner
2773,/m/06f41,/m/01nln,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,**Predicted Relation:** /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics
2774,/m/0r5lz,/m/02lcqs,/location/location/time_zones,**Predicted Relation:** /location/location/time_zones,/location/location/time_zones
2775,/m/0b_6rk,/m/02pqcfz,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,**Predicted Relation:** /base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team
2776,/m/016t_3,/m/02tz9z,/education/educational_degree/people_with_this_degree./education/education/institution,**Predicted Relation:** /education/educational_degree/people_with_this_degree./education/educational_institution/students_graduates,/education/educational_degree/people_with_this_degree./education/educational_institution/students_graduates
2777,/m/0q9zc,/m/052hl,/influence/influence_node/influenced_by,**Predicted Relation:** /tv/tv_program/program_creator,/tv/tv_program/program_creator
2778,/m/047p7fr,/m/03k9fj,/film/film/genre,**Predicted Relation:** /film/film/genre,/film/film/genre
2779,/m/02wvf2s,/m/08mbj5d,/common/topic/webpage./common/webpage/category,**Predicted Relation:** /sports/sports_team/roster./american_football/football_historical_roster_position/position_s,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s
2780,/m/09r9dp,/m/080lkt7,/film/actor/film./film/performance/film,**Predicted Relation:** /film/actor/film./film/performance/film,/film/actor/film./film/performance/film
2781,/m/0h95927,/m/02vzc,/film/film/release_date_s./film/film_regional_release_date/film_release_region,**Predicted Relation:** /film/film/release_date_s./film/film_regional_release_date/film_release_region,/film/film/release_date_s./film/film_regional_release_date/film_release_region
2782,/m/013b2h,/m/0dzc16,/award/award_ceremony/awards_presented./award/award_honor/award_winner,**Predicted Relation:** /award/award_category/winners./award/award_honor/award_winner,/award/award_category/winners./award/award_honor/award_winner
2783,/m/02g8mp,/m/013b2h,/award/award_category/winners./award/award_honor/ceremony,**Predicted Relation:** /award/award_category/winners./award/award_honor/award_winner,/award/award_category/winners./award/award_honor/award_winner
2784,/m/0dryh9k,/m/05b1062,/people/ethnicity/people,**Predicted Relation:** /people/person/profession,/people/person/profession
2785,/m/090gk3,/m/02krf9,/people/person/profession,**Predicted Relation:** /people/person/profession,/people/person/profession
2786,/m/04f4z1k,/m/09f2j,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,**Predicted Relation:** /sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school
